"Type","Date","Set Time","Title","Amount","Currency","Exchange Rate","Category Group Name","Category","Account","Notes","Labels","Status"
"Expense","2022-11-13 09:17:20","09:17","Delight, Mang Juan","-35.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-11 12:55:23","12:55","Mommy","-50.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-11 09:18:12","09:18","Kuya A","-500.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-11 07:56:19","07:56","Lemon","-32.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-11 07:55:06","07:55","Pandesal","-8.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-11 07:54:49","07:54","Alms","-10.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-11 06:54:36","06:54","Gym","-50.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Transfer","2022-11-09 17:45:59","17:45","Daddy borrow","-100.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Transfer","2022-11-09 17:45:59","17:45","Daddy borrow","100.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Expense","2022-11-09 12:00:47","12:00","Elbi to Bulacan","-219.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-11-09 12:00:38","12:00","Jollibee","-155.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-11-09 09:22:25","09:22","Vitamilk, soap","-85.00","PHP","1.0000000000","Personal Care","Self-Care","Wallet","","","Reconciled"
"Expense","2022-11-07 10:51:36","10:51","Vitamilk, Banana","-49.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-06 20:19:36","20:19","Groceries","-472.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-06 20:07:13","20:07","Facial wash, moisturizer","-347.00","PHP","1.0000000000","Personal Care","Self-Care","GCash","","","Reconciled"
"Expense","2022-11-06 19:10:30","19:10","ATM Fee","-16.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Transfer","2022-11-06 19:10:08","19:10","Union Bank to Cash","-1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-11-06 19:10:08","19:10","Union Bank to Cash","1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2022-11-06 13:18:02","13:18","Bulacan to Elbi","-233.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-11-06 13:08:20","13:08","We Deliver","-140.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-11-06 11:16:48","11:16","Angkas","-75.00","PHP","1.0000000000","Transportation","Transportation ","Union Bank","","","Reconciled"
"Expense","2022-11-05 20:15:24","20:15","Burger King","-317.00","PHP","1.0000000000","Food","Dine Out","GrabPay","","","Reconciled"
"Transfer","2022-11-05 20:14:46","20:14","Union Bank to GrabPay","-500.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-11-05 20:14:46","20:14","Union Bank to GrabPay","500.00","PHP","1.0000000000","(Transfer)","(Transfer)","GrabPay","","","Reconciled"
"Expense","2022-11-05 15:17:33","15:17","Habal-habal","-90.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-11-05 08:22:40","08:22","Haircut","-90.00","PHP","1.0000000000","Personal Care","Self-Care","Wallet","","","Reconciled"
"Expense","2022-11-04 08:08:55","08:08","Honey (Kimm)","180.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-11-03 13:04:09","13:04","Delight","-26.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-03 11:03:54","11:03","Gym","-50.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-11-03 10:54:19","10:54","Linkbiz Portal Fee","-17.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Expense","2022-11-03 10:53:32","10:53","ID Replacement","-130.00","PHP","1.0000000000","Education","School Expenses","Union Bank","","","Reconciled"
"Expense","2022-11-03 10:34:49","10:34","Instapay","-15.00","PHP","1.0000000000","Bills","Transaction Fees","GCash","","","Reconciled"
"Transfer","2022-11-03 10:34:39","10:34","Gcash to Union Bank","-3000.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2022-11-03 10:34:39","10:34","Gcash to Union Bank","3000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-11-03 10:33:12","10:33","Binance P2P Gcash","-4050.22","PHP","1.0000000000","(Transfer)","(Transfer)","Binance","","","Reconciled"
"Transfer","2022-11-03 10:33:12","10:33","Binance P2P Gcash","4050.22","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Income","2022-11-03 10:33:02","10:33","Trading Gains","30.00","PHP","1.0000000000","Investments","Crypto","Binance","","","Reconciled"
"Income","2022-11-02 11:11:05","11:11","Interest","13.68","PHP","1.0000000000","Investments","Interest","Maya","","","Reconciled"
"Expense","2022-10-31 17:01:52","17:01","Gym","-50.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-10-31 11:07:00","11:07","Jeep","-38.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-30 11:09:59","11:09","Subway","-313.00","PHP","1.0000000000","Food","Dine Out","Maya","","","Reconciled"
"Income","2022-10-30 09:52:04","09:52","Allowance (Mommy)","200.00","PHP","1.0000000000","Allowance","Allowance","Wallet","","","Reconciled"
"Expense","2022-10-28 09:49:00","09:49","Jeep","-53.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Income","2022-10-26 22:53:24","22:53","Trading Gains","540.00","PHP","1.0000000000","Investments","Crypto","Binance","","","Reconciled"
"Expense","2022-10-25 12:44:12","12:44","Mang Juan, Coke","-31.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-25 08:44:50","08:44","Jeep","-11.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-24 20:29:16","20:29","Daddy borrow","-100.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-10-24 12:31:47","12:31","Yakult","-24.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-24 09:32:05","09:32","Jeep","-22.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-24 07:33:03","07:33","Gym","-200.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-10-23 14:30:58","14:30","Potato Corner","-35.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-23 12:30:20","12:30","Elbi to Bulacan","-224.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-23 12:30:00","12:30","Alms","-100.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-10-22 20:28:55","20:28","ATM Fee","-16.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Transfer","2022-10-22 20:28:34","20:28","Union Bank to Cash","-1400.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-10-22 20:28:34","20:28","Union Bank to Cash","1400.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2022-10-22 20:28:07","20:28","Instapay","-15.00","PHP","1.0000000000","Bills","Transaction Fees","GCash","","","Reconciled"
"Transfer","2022-10-22 20:27:14","20:27","Gcash to Union Bank","-1300.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2022-10-22 20:27:14","20:27","Gcash to Union Bank","1300.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Expense","2022-10-21 16:50:06","16:50","H2 burger and coffee","-125.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-10-20 19:32:53","19:32","Food and Drinks","-506.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-20 12:46:54","12:46","Milk","-120.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-20 12:46:42","12:46","Zholler's","-75.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-19 15:31:37","15:31","Laundry","-80.00","PHP","1.0000000000","Personal Care","Laundry ","Wallet","","","Reconciled"
"Expense","2022-10-19 13:30:48","13:30","Jollibee (Libre ni Louell)","200.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-10-19 13:30:34","13:30","Jollibee","-192.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-10-19 11:03:01","11:03","Bioflu","90.00","PHP","1.0000000000","Personal Care","Health & Fitness","GCash","","","Reconciled"
"Expense","2022-10-19 10:06:49","10:06","Bulacan to Elbi","-248.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-19 10:06:29","10:06","Gcash cashout fee","-20.00","PHP","1.0000000000","Bills","Transaction Fees","GCash","","","Reconciled"
"Transfer","2022-10-19 08:52:13","08:52","Binance P2P Gcash","-1537.35","PHP","1.0000000000","(Transfer)","(Transfer)","Binance","","","Reconciled"
"Transfer","2022-10-19 08:52:13","08:52","Binance P2P Gcash","1537.35","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2022-10-19 08:06:13","08:06","Gcash to Cash","-880.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2022-10-19 08:06:13","08:06","Gcash to Cash","880.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2022-10-18 16:34:27","16:34","Bioflu","-90.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-10-18 04:33:48","04:33","Gym","-61.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-10-17 12:33:21","12:33","Delight, Mang Juan","-34.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-17 10:33:05","10:33","Gym","-63.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-10-16 13:30:07","13:30","Cubao to Bulacan","-63.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-16 12:06:27","12:06","Samgyupsal","-1098.00","PHP","1.0000000000","Leisure","Staycation ","Wallet","","","Reconciled"
"Expense","2022-10-16 08:36:30","08:36","Food and Drinks","-84.00","PHP","1.0000000000","Leisure","Staycation ","Wallet","","","Reconciled"
"Expense","2022-10-15 20:46:02","20:46","7/11","-160.00","PHP","1.0000000000","Leisure","Staycation ","Wallet","","","Reconciled"
"Expense","2022-10-15 13:26:40","13:26","Angkas","-68.00","PHP","1.0000000000","Transportation","Transportation ","Union Bank","","","Reconciled"
"Expense","2022-10-15 11:29:36","11:29","Food and Drinks","-38.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-15 11:29:17","11:29","Elbi to Cubao","-135.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-15 08:30:20","08:30","ATM Fee","-16.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Transfer","2022-10-15 08:30:03","08:30","Union Bank to Cash","-1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-10-15 08:30:03","08:30","Union Bank to Cash","1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2022-10-14 18:09:05","18:09","Jollibee","-135.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-10-14 18:08:58","18:08","Computer Shop","-22.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Wallet","","","Reconciled"
"Transfer","2022-10-14 13:54:40","13:54","Binance to Union Bank","-2000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Binance","","","Reconciled"
"Transfer","2022-10-14 13:54:40","13:54","Binance to Union Bank","2000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-10-14 13:45:27","13:45","Ronin to Binance","-7000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Ronin","","","Reconciled"
"Transfer","2022-10-14 13:45:27","13:45","Ronin to Binance","7000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Binance","","","Reconciled"
"Expense","2022-10-14 11:10:03","11:10","Vitamilk","-24.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-13 19:48:55","19:48","Bananas","-16.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-13 19:09:48","19:09","Computer Shop","-40.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Wallet","","","Reconciled"
"Expense","2022-10-13 11:19:56","11:19","Food and Drinks","-255.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-13 11:19:18","11:19","Ken's Lechong Kawali","-70.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-12 19:35:51","19:35","Computer Shop","-30.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Wallet","","","Reconciled"
"Expense","2022-10-12 17:35:27","17:35","Dorm Assoc & Water Fee","-275.00","PHP","1.0000000000","Leisure","Organizations","GCash","","","Reconciled"
"Expense","2022-10-12 17:20:15","17:20","Food and Drinks","-105.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Transfer","2022-10-12 17:18:49","17:18","Maya to Gcash","-1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Maya","","","Reconciled"
"Transfer","2022-10-12 17:18:49","17:18","Maya to Gcash","1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Expense","2022-10-12 13:57:06","13:57","ESG Liabilities","-350.00","PHP","1.0000000000","Leisure","Organizations","GCash","","","Reconciled"
"Income","2022-10-12 01:04:17","01:04","Axie buy and sell","1500.00","PHP","1.0000000000","Investments","Axie Infinity ","Ronin","","","Reconciled"
"Expense","2022-10-11 20:05:34","20:05","Food and Drinks","-93.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-11 18:04:15","18:04","Laundry","-165.00","PHP","1.0000000000","Personal Care","Laundry ","Wallet","","","Reconciled"
"Expense","2022-10-11 15:06:13","15:06","Milka Krema Yogurt","-55.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-10 18:11:19","18:11","Bananas, tomatoes","-40.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-10-10 18:10:38","18:10","Food and Drinks","-296.25","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-10 14:13:38","14:13","Food and Drinks","-127.75","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-10 13:10:05","13:10","Big Belly's","-150.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2022-10-10 11:00:49","11:00","Bulacan to Elbi","-247.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-07 15:57:16","15:57","Elbi to Bulacan","-237.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-07 15:02:37","15:02","ATM Fee","-16.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Transfer","2022-10-07 15:02:23","15:02","Union Bank to Cash","-1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-10-07 15:02:23","15:02","Union Bank to Cash","1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2022-10-07 08:15:27","08:15","Food and Drinks","-1179.41","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-06 11:13:18","11:13","Jollibee","-157.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Transfer","2022-10-04 20:11:25","20:11","Union Bank to Cash","-1307.41","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-10-04 20:11:25","20:11","Union Bank to Cash","1307.41","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Transfer","2022-10-04 19:00:25","19:00","Maya to Union Bank","-1991.49","PHP","1.0000000000","(Transfer)","(Transfer)","Maya","","","Reconciled"
"Transfer","2022-10-04 19:00:25","19:00","Maya to Union Bank","1991.49","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Expense","2022-10-04 16:14:04","16:14","Food and Drinks","-70.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-10-03 12:44:42","12:44","Tuna omelet, vitamilk","-64.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-10-03 10:23:29","10:23","Alms","-25.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Transfer","2022-10-03 08:01:30","08:01","Gcash to Cash","-100.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2022-10-03 08:01:30","08:01","Gcash to Cash","100.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2022-10-03 08:01:28","08:01","Bulacan to Elbi","-261.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-10-02 22:00:58","22:00","Walang Pagsidlan ni Allan Popa","-570.00","PHP","1.0000000000","Education","School Supplies","GCash","","","Reconciled"
"Expense","2022-10-01 11:02:10","11:02","Game On Chess Tournament Fee","-50.00","PHP","1.0000000000","Leisure","Organizations","GCash","","","Reconciled"
"Expense","2022-10-01 10:00:28","10:00","Gym","-63.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-09-30 20:17:04","20:17","Burger King","-219.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-09-30 15:58:06","15:58","Elbi to Bulacan","-289.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-09-30 14:21:52","14:21","Century tuna","5.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-30 14:21:33","14:21","Century tuna","30.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-09-30 14:21:19","14:21","Chowking","200.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-09-30 12:50:02","12:50","Vitamilk","-24.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-30 12:03:07","12:03","Chowking","-200.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-09-30 09:50:31","09:50","Water","-8.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Income","2022-09-30 09:39:25","09:39","Axie buy and sell","1080.00","PHP","1.0000000000","Investments","Axie Infinity ","Ronin","","","Reconciled"
"Expense","2022-09-30 06:00:22","06:00","Poco F3","-1500.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Maya","","","Reconciled"
"Transfer","2022-09-29 22:26:41","22:26","Seabank to Maya","-7084.16","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2022-09-29 22:26:41","22:26","Seabank to Maya","7084.16","PHP","1.0000000000","(Transfer)","(Transfer)","Maya","","","Reconciled"
"Income","2022-09-29 22:26:14","22:26","Interest","9.48","PHP","1.0000000000","Investments","Interest","Seabank","","","Reconciled"
"Transfer","2022-09-29 21:44:01","21:44","Shopee Pay to Maya","-1828.00","PHP","1.0000000000","(Transfer)","(Transfer)","ShopeePay","","","Reconciled"
"Transfer","2022-09-29 21:44:01","21:44","Shopee Pay to Maya","1828.00","PHP","1.0000000000","(Transfer)","(Transfer)","Maya","","","Reconciled"
"Expense","2022-09-29 19:44:53","19:44","Andoks","-70.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-09-29 19:20:42","19:20","Smart C","-29.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-29 12:50:19","12:50","Martys, Vitamilk","-42.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-29 12:50:09","12:50","Mango","-65.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Income","2022-09-29 12:10:20","12:10","Gift (Tita Elsie)","1000.00","PHP","1.0000000000","Allowance","Allowance","GCash","","","Reconciled"
"Expense","2022-09-29 10:51:07","10:51","Taho","-20.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-28 12:51:46","12:51","Vitamilk, water","-41.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-28 12:51:33","12:51","Jeep","-11.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-09-28 12:47:51","12:47","Bugong","-173.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-09-28 12:47:14","12:47","2 plain t-shirts","-684.20","PHP","1.0000000000","Shopping","Apparel ","GCash","","","Reconciled"
"Transfer","2022-09-28 12:46:34","12:46","Seabank to Gcash","-1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2022-09-28 12:46:34","12:46","Seabank to Gcash","1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Expense","2022-09-27 18:47:29","18:47","Food and Drinks","-280.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-26 19:52:09","19:52","Milk powder","-19.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-26 19:51:39","19:51","Bananas","-43.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-09-26 19:50:24","19:50","Jollibee","-160.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-09-26 13:54:01","13:54","Bulacan to Elbi","-300.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-09-23 12:41:06","12:41","Tuition Fee","-10972.50","PHP","1.0000000000","Education","School Expenses","Union Bank","","","Reconciled"
"Expense","2022-09-21 07:55:02","07:55","Food","-257.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-21 06:49:32","06:49","Milk powder","-10.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-20 14:07:31","14:07","In-game SLP","-400.00","PHP","1.0000000000","Investments","Axie Infinity ","Ronin","","","Reconciled"
"Expense","2022-09-20 14:07:02","14:07","Trading losses","-1300.00","PHP","1.0000000000","Investments","Crypto","Ronin","","","Reconciled"
"Transfer","2022-09-20 14:03:31","14:03","Seabank to Union Bank","-11000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2022-09-20 14:03:31","14:03","Seabank to Union Bank","11000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Expense","2022-09-20 13:59:20","13:59","Firefly Rechargeable Fan","-297.45","PHP","1.0000000000","Shopping","Household Items/Supplies","ShopeePay","","","Reconciled"
"Income","2022-09-20 13:57:16","13:57","Interest","74.68","PHP","1.0000000000","Investments","Interest","Seabank","","","Reconciled"
"Expense","2022-09-18 16:11:18","16:11","Delight","-24.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-09-18 14:10:25","14:10","Cubao to Bulacan","-81.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-09-18 13:25:02","13:25","Angkas","-94.00","PHP","1.0000000000","Transportation","Transportation ","Union Bank","","","Reconciled"
"Expense","2022-09-18 13:10:56","13:10","Security deposit","1000.00","PHP","1.0000000000","Leisure","Staycation ","Wallet","","","Reconciled"
"Expense","2022-09-16 19:16:53","19:16","Kwek-kwek","-60.00","PHP","1.0000000000","Leisure","Staycation ","Wallet","","","Reconciled"
"Expense","2022-09-16 14:16:26","14:16","Security deposit","-1000.00","PHP","1.0000000000","Leisure","Staycation ","Wallet","","","Reconciled"
"Expense","2022-09-16 14:00:23","14:00","Angkas","-50.00","PHP","1.0000000000","Transportation","Transportation ","Union Bank","","","Reconciled"
"Expense","2022-09-16 11:37:48","11:37","Elbi to Cubao","-142.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-09-16 11:37:35","11:37","Haircut","-80.00","PHP","1.0000000000","Personal Care","Self-Care","Wallet","","","Reconciled"
"Expense","2022-09-15 23:47:54","23:47","Airbnb","-3539.65","PHP","1.0000000000","Leisure","Staycation ","Union Bank","","","Reconciled"
"Expense","2022-09-15 21:51:03","21:51","ATM Fee","-16.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Transfer","2022-09-15 21:50:42","21:50","Union Bank to Cash","-1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-09-15 21:50:42","21:50","Union Bank to Cash","1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Transfer","2022-09-15 21:50:17","21:50","Seabank to Union Bank","-1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2022-09-15 21:50:17","21:50","Seabank to Union Bank","1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Expense","2022-09-15 19:47:02","19:47","Bugong","-102.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Transfer","2022-09-15 16:03:54","16:03","Seabank to Union Bank","-2000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2022-09-15 16:03:54","16:03","Seabank to Union Bank","2000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-09-14 22:53:55","22:53","Seabank to Union Bank","-3000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2022-09-14 22:53:55","22:53","Seabank to Union Bank","3000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
